0,,,,,,,
2011,,"Apr.",,"Total","Gross issues
1",,9.4
2011,,"Apr.",,"Total","Redemptions
2",,0.5
2011,,"Apr.",,"Total","Net issues
3",,8.8
2011,,"Apr.",,"MFIs","Gross issues
4",,2.7
2011,,"Apr.",,"MFIs","Redemptions
5",,0.0
2011,,"Apr.",,"MFIs","Net issues
6",,2.7
2011,,"Apr.",,"Financial corporations other than MFIs","Gross issues
7",,0.1
2011,,"Apr.",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"Apr.",,"Financial corporations other than MFIs","Net issues
9",,0.1
2011,,"Apr.",,"Non-financial corporations","Gross issues
10",,6.5
2011,,"Apr.",,"Non-financial corporations","Redemptions
11",,0.5
2011,,"Apr.",,"Non-financial corporations","Net issues
12",,6.0
2011,,"May",,"Total","Gross issues
1",,8.6
2011,,"May",,"Total","Redemptions
2",,8.8
2011,,"May",,"Total","Net issues
3",,-0.2
2011,,"May",,"MFIs","Gross issues
4",,6.8
2011,,"May",,"MFIs","Redemptions
5",,2.1
2011,,"May",,"MFIs","Net issues
6",,4.6
2011,,"May",,"Financial corporations other than MFIs","Gross issues
7",,0.2
2011,,"May",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"May",,"Financial corporations other than MFIs","Net issues
9",,0.2
2011,,"May",,"Non-financial corporations","Gross issues
10",,1.6
2011,,"May",,"Non-financial corporations","Redemptions
11",,6.6
2011,,"May",,"Non-financial corporations","Net issues
12",,-5.0
2011,,"June",,"Total","Gross issues
1",,23.7
2011,,"June",,"Total","Redemptions
2",,1.3
2011,,"June",,"Total","Net issues
3",,22.5
2011,,"June",,"MFIs","Gross issues
4",,14.7
2011,,"June",,"MFIs","Redemptions
5",,0.0
2011,,"June",,"MFIs","Net issues
6",,14.7
2011,,"June",,"Financial corporations other than MFIs","Gross issues
7",,2.3
2011,,"June",,"Financial corporations other than MFIs","Redemptions
8",,0.3
2011,,"June",,"Financial corporations other than MFIs","Net issues
9",,2.0
2011,,"June",,"Non-financial corporations","Gross issues
10",,6.7
2011,,"June",,"Non-financial corporations","Redemptions
11",,1.0
2011,,"June",,"Non-financial corporations","Net issues
12",,5.7
2011,,"July",,"Total","Gross issues
1",,12.4
2011,,"July",,"Total","Redemptions
2",,0.7
2011,,"July",,"Total","Net issues
3",,11.7
2011,,"July",,"MFIs","Gross issues
4",,9.3
2011,,"July",,"MFIs","Redemptions
5",,0.0
2011,,"July",,"MFIs","Net issues
6",,9.3
2011,,"July",,"Financial corporations other than MFIs","Gross issues
7",,1.6
2011,,"July",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"July",,"Financial corporations other than MFIs","Net issues
9",,1.6
2011,,"July",,"Non-financial corporations","Gross issues
10",,1.5
2011,,"July",,"Non-financial corporations","Redemptions
11",,0.7
2011,,"July",,"Non-financial corporations","Net issues
12",,0.8
2011,,"Aug.",,"Total","Gross issues
1",,7.1
2011,,"Aug.",,"Total","Redemptions
2",,1.1
2011,,"Aug.",,"Total","Net issues
3",,6.0
2011,,"Aug.",,"MFIs","Gross issues
4",,5.5
2011,,"Aug.",,"MFIs","Redemptions
5",,0.0
2011,,"Aug.",,"MFIs","Net issues
6",,5.5
2011,,"Aug.",,"Financial corporations other than MFIs","Gross issues
7",,0.3
2011,,"Aug.",,"Financial corporations other than MFIs","Redemptions
8",,0.2
2011,,"Aug.",,"Financial corporations other than MFIs","Net issues
9",,0.1
2011,,"Aug.",,"Non-financial corporations","Gross issues
10",,1.3
2011,,"Aug.",,"Non-financial corporations","Redemptions
11",,0.9
2011,,"Aug.",,"Non-financial corporations","Net issues
12",,0.4
2011,,"Sep.",,"Total","Gross issues
1",,2.9
2011,,"Sep.",,"Total","Redemptions
2",,2.9
2011,,"Sep.",,"Total","Net issues
3",,0.0
2011,,"Sep.",,"MFIs","Gross issues
4",,0.0
2011,,"Sep.",,"MFIs","Redemptions
5",,0.9
2011,,"Sep.",,"MFIs","Net issues
6",,-0.9
2011,,"Sep.",,"Financial corporations other than MFIs","Gross issues
7",,2.3
2011,,"Sep.",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"Sep.",,"Financial corporations other than MFIs","Net issues
9",,2.3
2011,,"Sep.",,"Non-financial corporations","Gross issues
10",,0.5
2011,,"Sep.",,"Non-financial corporations","Redemptions
11",,2.0
2011,,"Sep.",,"Non-financial corporations","Net issues
12",,-1.4
2011,,"Oct.",,"Total","Gross issues
1",,3.1
2011,,"Oct.",,"Total","Redemptions
2",,0.4
2011,,"Oct.",,"Total","Net issues
3",,2.7
2011,,"Oct.",,"MFIs","Gross issues
4",,0.7
2011,,"Oct.",,"MFIs","Redemptions
5",,0.0
2011,,"Oct.",,"MFIs","Net issues
6",,0.7
2011,,"Oct.",,"Financial corporations other than MFIs","Gross issues
7",,0.1
2011,,"Oct.",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"Oct.",,"Financial corporations other than MFIs","Net issues
9",,0.1
2011,,"Oct.",,"Non-financial corporations","Gross issues
10",,2.3
2011,,"Oct.",,"Non-financial corporations","Redemptions
11",,0.4
2011,,"Oct.",,"Non-financial corporations","Net issues
12",,1.9
2011,,"Nov.",,"Total","Gross issues
1",,2.6
2011,,"Nov.",,"Total","Redemptions
2",,1.5
2011,,"Nov.",,"Total","Net issues
3",,1.1
2011,,"Nov.",,"MFIs","Gross issues
4",,0.7
2011,,"Nov.",,"MFIs","Redemptions
5",,0.0
2011,,"Nov.",,"MFIs","Net issues
6",,0.7
2011,,"Nov.",,"Financial corporations other than MFIs","Gross issues
7",,1.4
2011,,"Nov.",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"Nov.",,"Financial corporations other than MFIs","Net issues
9",,1.4
2011,,"Nov.",,"Non-financial corporations","Gross issues
10",,0.5
2011,,"Nov.",,"Non-financial corporations","Redemptions
11",,1.5
2011,,"Nov.",,"Non-financial corporations","Net issues
12",,-1.0
2011,,"Dec.",,"Total","Gross issues
1",,5.6
2011,,"Dec.",,"Total","Redemptions
2",,1.0
2011,,"Dec.",,"Total","Net issues
3",,4.6
2011,,"Dec.",,"MFIs","Gross issues
4",,1.5
2011,,"Dec.",,"MFIs","Redemptions
5",,0.0
2011,,"Dec.",,"MFIs","Net issues
6",,1.5
2011,,"Dec.",,"Financial corporations other than MFIs","Gross issues
7",,1.2
2011,,"Dec.",,"Financial corporations other than MFIs","Redemptions
8",,0.0
2011,,"Dec.",,"Financial corporations other than MFIs","Net issues
9",,1.2
2011,,"Dec.",,"Non-financial corporations","Gross issues
10",,2.9
2011,,"Dec.",,"Non-financial corporations","Redemptions
11",,1.0
2011,,"Dec.",,"Non-financial corporations","Net issues
12",,1.9
